rootId,shortName,address,phone,schedule,yandexLocation.latitude,yandexLocation.longitude
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. ИЗМИР, KONAK MAHALLESI SEHIT FETHIBEY CAD. NO/3-/ KONAK IZMIR",+90 (532) 0630666,пн-вс: 08:00-22:00,38.422264,27.131681
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, FENERYOLU MAH. MUSTAFA MAZHARBEY SK. NO:65 A KADIKOY / ISTANBUL",+90 (532) 1777878,вс-сб: 09:00-22:00,40.98103,29.056036
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, AKSARAY MAHALLES LANGA BOSTANLARI SOKAK NO:22A",+90 (530) 5675595,пн-вс: 07:00-23:00,41.005578,28.951459
ST01190,IST-PAY,"СТАМБУЛ, Cebeci mah. 1. cebeci cad. No:40 B",+90 (542) 5851987,пн-вс: 08:00-23:30,41.085746,28.890706
ST01190,IST-PAY,"СТАМБУЛ, Mesihpasa Mah. Ordu Cad. No:101-B Fatih Istanbul",+90 (539) 4886730,пн-вс: 09:00-23:30,41.009307,28.95458
ST01190,IST-PAY,"СТАМБУЛ, Aksaray mah. Teceddut sok. No:19-3 Fatih",+90 (212) 5300419,пн-вс: 08:00-23:30,41.008924,28.952296
ST01190,IST-PAY,"СТАМБУЛ, Kemalpasa mah. Gencturk cad. No:35 Dr:101",+90 (212) 5223194,пн-вс: 08:00-23:30,41.011333,28.955302
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, SARIYER MERKEZ MAH. SIRRIBEY SOK. NO1B",+90 (537) 0507405,пн-вс: 07:00-23:00,41.17105,29.055425
ST01190,IST-PAY,"СТАМБУЛ, Kayabasi mah. Adnan Menderes Blv. Park Mavera-1 A2 No:10 EI",+90 (212) 8737315,пн-вс: 08:00-23:30,41.116881,28.772176
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, AZIZ MAHMUT HUDAYI MAH. HAKIMIYEYI MILLIYE CAD. VEDAT KADRI KANCAL ALISVERIS MERKEZI NO58 IC KAPI NO57",+90 (533) 3863555,пн-вс: 07:00-23:00,41.023023,29.015654
ST01190,IST-PAY,"СТАМБУЛ, Mimar Kemalettin mah. Coban Cavus sok. Okay Is hani No:5/9",+90 (212) 5166499,пн-вс: 08:00-23:30,41.007734,28.95945
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, YENI MAH AKDENIZ CD NO 31 IC KAPI NO Z5 KEMER ANTALYA",+90 (543) 2745091,пн-вс: 00:00-23:59,41.008238,28.978359
ST01190,IST-PAY,"СТАМБУЛ, Nisanca mah. Mollatasi cad. Deniz apt. No:102/4",+90 (212) 6384575,пн-вс: 08:00-23:30,41.0055,28.960138
ST01190,IST-PAY,"СТАМБУЛ, Mesihpasa mah. Azimkar sok. No:13 A Fatih/ISTANBUL",+90 (532) 3719335,пн-вс: 08:00-23:30,41.007744,28.954944
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, NISANCA MAH. MOLATAS CAD . NO:76 A FATIH ISTANBUL",+90 (535) 9775272,вс-сб: 08:00-23:59,41.042465,28.933941
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. МАРДИН, 13 MART MAH. VALI OZAN CAD. KILIC IS MERKEZI ALTI NO:3 ARTUKLU/MARDIN",+90 (482) 2132630,вс-сб: 08:00-23:59,37.325599,40.720839
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, ZEYTINLIK MAH. FAHRI KORUTURK CAD. GUR CARSI NO:39 IC KAPI NO:21 BAKIRKOY/ISTANBUL",+90 (212) 5702747,вс-сб: 08:00-23:59,40.979119,28.87297
ST01190,IST-PAY,"СТАМБУЛ, Kemalpasa Mah. Ordu Cad No: 58/A Fatih Istanbul","+90 (212) 8034374, +90 (212) 8097773, +90 (212) 8097772",пн-вс: 08:00-23:30,41.009719,28.955001
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, Mecidiyekoy Mh. Buyukdere Cd. Saadet Apt. No:65/1 Sisli-Istanbul",+90 (532) 0630666,вс-сб: 08:00-23:59,41.065025,29.000663
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, SINANPASA MAH. HASFIRIN CAD. SINANPASA IS MERKEZI NO:5 IC KAPI NO: 13 BESIKTAS/ ISTANBUL",+90 (551) 0191525,вс-сб: 08:00-23:59,41.043327,29.006039
ST01190,IST-PAY,"СТАМБУЛ, Mimar Kemalettin mah. Sair Mehmet sok. No:8/A",+90 (212) 5182145,пн-вс: 08:00-23:30,41.00845,28.959778
ST01190,IST-PAY,"СТАМБУЛ, Pinar mah. Ondokuz Mayis Bulvari Aktower Meydan AVM No:42/91",+90 (537) 0178303,пн-пт: 09:00-19:00,41.030011,28.668623
ST01190,IST-PAY,"СТАМБУЛ, Kayisdagi Mah. Akyazi Cad. No 45-A 	Atasehir",+90 (546) 4056212,пн-вс: 08:00-21:30,40.982129,29.14272
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, ORTABAYIR MAH. DUZ SOK. NO: 4 A KAGITHANE- ISTANBUL",+90 (535) 6453679,пн-вс: 08:00-23:00,41.078449,29.001921
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, TAYA HATUN MAH SEMT IMAM ALIHAN AVLUSU SK NO 19 A FATIH ISTANBUL",+90 (535) 6807601,вс-сб: 08:00-23:59,41.011514,28.968679
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, ALTINTEPE MH BAGDAT CD NO 44 B MALTEPE ISTANBUL",+90 (553) 9272295,вс-сб: 08:00-23:59,40.952839,29.100655
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. МАРДИН, YENI MAH. SANLI URFA CAD. H. SEYHMUSOGULLARI APT NO: 2 F KIZILTEPE/MARDIN",+90 (545) 5444740,вс-сб: 08:00-23:59,37.18355,40.58217
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. ГАЗИАНТЕП, INCILI PINAR MAH. PROF. MUHAMMER AKSOY BULVARI MILENYUM IS MERKEZI NO:43 F SEHITKAMIL GAZIANTEP",+90 (507) 3122189,вс-сб: 08:00-23:59,37.06827,37.370538
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, SINANPASA MAHALLESI ORTACESME CADDESI NO10-22",+90 (5537) 777765,пн-вс: 08:00-20:00,41.17145,29.056172
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. КОНЬЯ, Sakp Sabanc Blv., Building 6/4",+90 (544) 4459595,вс-сб: 08:00-22:00,37.874643,32.493155
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, YAKUPLU MAH. HURRIYET BLV. NO:183 IC KAPI NO:6 BEYLIKDUZU/ISTANBUL",+90 (532) 2032361,вс-сб: 08:00-23:59,40.987266,28.66896
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, SARAC ISHAK MAHALLESI ISBASI SOKAK NO15 G",+90 (546) 2544362,пн-вс: 08:00-23:00,41.006681,28.963916
ST01190,IST-PAY,"СТАМБУЛ, Aksaray mah. Namik Kemal cad. Gencoglu is Merk. No:7/1",+90 (533) 8149306,пн-сб: 08:00-23:30,41.006002,28.950152
ST01190,IST-PAY,"СТАМБУЛ, Nisanca mah. Turkel cad. No:50 A",+90 (535) 4959595,пн-вс: 08:00-23:30,41.004783,28.959415
ST01190,IST-PAY,"СТАМБУЛ, Mesrutiyet Mah Sehit Ismet Armagan Sk No 19 5",+90 (535) 2042002,пн-вс: 08:00-23:30,41.054212,28.99264
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, AKSARAY MAHALLESI GAZI MUSTAFAPASA CADDESI NO31C FATIH",+90 (555) 5547235,пн-вс: 08:00-23:00,41.008044,28.953138
ST01190,IST-PAY,"СТАМБУЛ, Ferhatpasa Mah. Yeditepe Cad. No:94 Ic Kapi No A 	Atasehir",+90 (541) 6797035,пн-вс: 08:00-23:30,40.987228,29.17089
ST01190,IST-PAY,"СТАМБУЛ, Yavuzturk mah. Bosna Bulvari No:42/2 Uskudar",+90 (535) 3516964,пн-вс: 08:00-23:30,41.03117,29.0802
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, OSMANAGA MAH. HALITAGA CAD. KOLATLAR NO:35 IC KAPI NO:2 KADIKOY ISTANBUL",+90 (532) 7383411,вс-сб: 08:00-23:59,40.992463,29.029327
ST01190,IST-PAY,"СТАМБУЛ, Ziya Gokalp Mah. Seyitonbasi Cad. Ozkanlar Pasaji No:11 	Basaksehir",+90 (544) 8323275,пн-вс: 08:00-23:30,41.079935,28.783927
ST01190,IST-PAY,"СТАМБУЛ, Namik Kemal Mah. Fevzi Cakmak Cd No:28 	Esenyurt",+90 (532) 7945500,пн-вс: 08:00-23:30,41.01133,28.696008
ST01190,IST-PAY,"СТАМБУЛ, Balat mah. Fethiye cad. No:3 Fatih",+90 (532) 2681648,пн-вс: 08:00-23:30,41.027991,28.946083
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, ARMAGANEVLER MH 23 NISAN CD NO 36 B",+90 (542) 2895950,вс-сб: 08:00-18:00,41.018947,29.115942
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, INCIRTEPE MAH. 234 SOK 3A ESENYURT ISTANBUL",+90 (532) 2274710,вс-сб: 08:00-23:59,41.021765,28.688877
ST01190,IST-PAY,"СТАМБУЛ, Seyit Omer Mah. Kizilelma Cad. No:56/1-A Findikzade - Fatih",+90 (533) 9221888,пн-вс: 08:00-23:30,41.007979,28.936852
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. АКСАРАЙ, GAZI MAH. BELEDIYE CARSISI CAD. NO:59 YENIKENT KOYU MERKEZ BUCAGI MERKEZ AKSARAY",+90 (545) 9083304,вс-сб: 08:00-22:00,38.344265,33.751184
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. НЕВШЕХИР, CAMICEDIT MAH. TAHMIS CAD. NO:59 MERKEZ NEVSEHIR",+90 (542) 5993456,вс-сб: 08:00-22:00,38.624232,34.71395
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. ТРАБЗОН, KEMERKAYA MAH. KUNDURACILAR CAD. OSMAN VE OMER TOSUN IS MERKEZI NO 32 A ORTAHISAR/TRABZON",+90 (544) 6102061,вс-сб: 08:00-22:00,41.006253,39.72893
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. МАРДИН, Namik Kemal Cd. No:10",+90 (482) 2132630,вс-сб: 08:00-22:00,37.312903,40.733951
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. МАРДИН, SARK MAH. SEMT 1. CAD. 376/C ARTUKLU/MARDIN",+90 (537) 7195161,вс-сб: 08:00-22:00,37.312997,40.734027
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. БУРСА, ANADOLU HISARI KARLIDAG CAD. NO:80 B IC KAPI NO:1 YILDIRIM/BURSA",+90 (535) 4622437,вс-сб: 08:00-23:59,40.193597,29.09521
ST01190,IST-PAY,"СТАМБУЛ, Guvercintepe Mah. Fatih Cad. No: 22 B",+90 (535) 0365981,пн-вс: 08:00-23:30,41.075142,28.750863
ST01190,IST-PAY,"СТАМБУЛ, Katip Kasim mah. Guvenlik cad. No:35/1",+90 (507) 0302223,пн-вс: 08:00-23:30,41.006328,28.955333
ST01190,IST-PAY,"г. БУРСА, Yigitler Mah. Basak Cad. No:57-A Yildirim/Bursa",+90 (532) 6463160,пн-вс: 08:00-23:30,40.189357,29.153121
ST01190,IST-PAY,"СТАМБУЛ, Ikitelli Osb Mah. Tumsan 2 Kisim Basak Carsi Sk. Tumsan 2 Sit. Basak Carsi Apt. No:3",+90 (552) 5761818,пн-вс: 08:00-23:30,41.09686,28.791802
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, ORTABAYIR MAHALLESI ISTINYE SOKAK NO5 KAPINO1",+90 (541) 3262164,пн-вс: 08:00-22:00,41.125236,29.03533
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, MITHATPASA CADDESI MERVE APT. NO 38-A",+90 (555) 9661296,пн-вс: 08:00-22:00,41.023075,29.109219
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"г. АДАНА, TEPEBAG MAH. CAKMAK CAD. HILALHAN IS HANI NO-2Y SEYHAN",+90 (322) 3631560,пн-вс: 08:00-22:00,36.988058,35.325243
ST01190,IST-PAY,"СТАМБУЛ, Cirpici Mah 75-2 Sk No:117 Ic Kapi No: 4",+90 (536) 4494747,пн-вс: 08:00-23:30,40.999703,28.901405
ST01190,IST-PAY,"СТАМБУЛ, Aksaray Mah Tiryaki Hasanpasa Sk No 35 A",+90 (533) 9221888,пн-вс: 08:00-23:30,41.007526,28.951798
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"г. ИЗМИР, ZEYTINELI KOYU BOGURTLEN BURNU MEV. NO122 IC KAPI NO 4",+90 (554) 8542828,пн-вс: 08:00-22:00,38.240708,26.504845
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, KATIP KASIM MAH. AKSARAY CAD. NO47 A IC KAPI NO1",+90 (532) 2272922,пн-вс: 08:00-22:00,41.006968,28.953849
ST01190,IST-PAY,"СТАМБУЛ, Mehmet Nesih Ozmen mah. Cinar sok. Vardarli Carsi No:24/47",+90 (553) 9263636,пн-вс: 08:00-23:30,41.010703,28.888842
ST01190,IST-PAY,"г. ЯЛОВА, S. Bey mah. Mimarsinan cad. No:45/ A",+90 (532) 6968518,пн-вс: 08:00-23:30,40.656701,29.27473
ST01190,IST-PAY,"СТАМБУЛ, Katip Kasim mah. Pasazade sok No:29/1",+90 (505) 6928989,пн-вс: 08:00-23:30,41.006683,28.954838
ST01190,IST-PAY,"г. БУРСА, Ucevler Mah. Atmaca Sk. No:7-A Ic Kapi No:1",+90 (532) 3853557,пн-вс: 08:00-23:30,40.199424,28.947242
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, AKSARAY MAHALLESI NAMIK KEMAL CADDESI GENCOGLU IS MERKEZI NO 7-1 FATIH",+90 (535) 2411572,пн-вс: 08:00-23:00,41.008141,28.950413
ST01190,IST-PAY,"г. АНТАЛЬЯ, Elmali Mah Sehit Binbasi Cengiz Toytunc Cad Ali Erdogan Is Hani",+90 (507) 7534503,пн-вс: 08:00-23:30,36.888045,30.704313
ST01190,IST-PAY,"СТАМБУЛ, Cumhuriyet Mah Nazim Hikmet Blv Concepta Plaza A Blok No 91 Ic Kapi No: 18",+90 (532) 2517947,пн-вс: 08:00-23:30,41.016835,28.646577
ST01190,IST-PAY,"г. ХАТАЙ, Haraparasi Mah Yavuz Sultan Selim Cad Kardeslik Is Hani",+90 (531) 7143131,пн-вс: 08:00-23:30,36.209544,36.166176
ST01190,IST-PAY,"СТАМБУЛ, Mesihpasa Mah Laleli Cad 18 501",+90 (533) 9201675,пн-вс: 08:00-23:30,41.008486,28.956092
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. АНТАЛЬЯ, SINAN MAH CEBESOY CD. NO:22/A ANTALYA",+90 (506) 4075602,вс-сб: 08:00-22:00,36.887088,30.71249
ST01190,IST-PAY,"СТАМБУЛ, Haseki Sultan Mah Turgut Ozal Millet Cad Inan Is Han №11 Ic Kapi №108",+90 (531) 3987474,пн-вс: 08:00-23:30,41.010724,28.943664
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, KEMALPASA MH YESILTULUMBA SK NO:34 FATIH ISTANBUL",+90 (532) 5759998,вс-сб: 08:00-22:00,41.011341,28.95456
ST01190,IST-PAY,"СТАМБУЛ, Aksaray Mah Cerrahpasa Cad No 15 A",+90 (533) 9221888,пн-вс: 08:00-23:30,41.00885,28.947682
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, KATIP KASIM MAHALLESI HAYRIYE TUCCARI CAD NO14A",+90 (530) 4132232,пн-вс: 08:00-23:00,41.007077,28.955151999999998
ST01190,IST-PAY,"СТАМБУЛ, Kanarya Mah Bakircin Sk Ugur Apt No 4 A",+90 (535) 5402585,пн-вс: 08:00-23:30,41.011684,28.773953
ST01190,IST-PAY,"СТАМБУЛ, Hasanpasa Mah Nabizade Sk Otag Is M No 2 Ic Kapi No 4",+90 (507) 5235151,пн-вс: 08:00-23:30,40.993195,29.039096
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, MIMAR KEMALETTIN MAH KOCA RAGIPPASA CD ALI GULACTI CENTER NO:6 IC KAPI NO:105 FATIH ISTANBUL",+90 (534) 3413394,вс-сб: 08:00-22:00,41.009229,28.959084
ST01190,IST-PAY,"СТАМБУЛ, Mecidiyekoy Mah Selahattin Pinar Cad Inan Apartmani No 3",+90 (530) 7966407,пн-вс: 08:00-23:30,41.068022,28.999039
ST01190,IST-PAY,"СТАМБУЛ, Ferhatpasa Mah Yeditepe Cad No 32 B",+90 (537) 8676591,пн-вс: 08:00-23:30,40.985983,29.1768
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. КИЛИС, KETENCILER MH CUMHURIYET CD NO:19 B",+90 (544) 3644199,вс-сб: 08:00-22:00,36.716553,37.114849
ST01190,IST-PAY,"СТАМБУЛ, Mimar Kemalettin Mah Semt Yenidevir Sk No 1 1 Ic Kapi No 1 Fatih Istanbul",+90 (542) 3229030,пн-вс: 08:00-23:30,41.008062,28.964512
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, VELIEFENDI MH 74 SK NO:8-10 B ZEYTINBURNU ISTANBUL",+90 (535) 3360377,вс-сб: 08:00-22:00,40.994845,28.902207
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. ГАЗИАНТЕП, KARATARL MAH GAZILER CAD NO:52 SAHINBEY/GAZIANTEP",+90 (342) 2202580,вс-сб: 08:00-22:00,37.061155,37.383953
ST01190,IST-PAY,"СТАМБУЛ, Kemalpasa Mah Aga Yokusu Sk No 12 B",+90 (538) 6485899,пн-вс: 08:00-23:30,41.011642,28.955963
ST01190,IST-PAY,"г. БУРСА, Kazim Karabekir Mah Visne Cad Uludag Toptanci",+90 (544) 4474272,пн-вс: 08:00-23:30,40.195765,29.099288
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, MIMAR KEMALLETTIN MAH KOSKA CAD NO/9 IC KAPI NO:301 FATIH /ISTANBUL",+90 (532) 3735401,вс-сб: 08:00-22:00,41.00942,28.958692
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"г. АНТАЛЬЯ, MURATPASA",+90 (533) 7245251,пн-вс: 08:00-20:00,36.882776,30.769476
ST01190,IST-PAY,"СТАМБУЛ, Orta Mah Ataturk Cad No 126 C Kartal",+90 (535) 2393971,пн-вс: 08:00-23:30,40.914865,29.202723
ST01190,IST-PAY,"СТАМБУЛ, Ortamahalle Mah Menekse Sk 45 B",+90 (532) 6775962,пн-вс: 08:00-23:30,41.035993,28.909922
ST01190,IST-PAY,"СТАМБУЛ, Kemalpasa Mah Selimpasa Sk No 1 A Fatih",+90 (551) 6416161,пн-вс: 08:00-23:30,41.010287,28.953934
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, ORHANTEPE MH USKUDAR CD ENGIN AP NO:214 B KARTAL ISTANBUL",+90 (552) 3901030,вс-сб: 08:00-21:00,40.903587,29.164425
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, KATIP KASIM MH GUVENLIK CD MURAT AP NO:32 B FATIH ISTANBUL",+90 (553) 0772163,вс-сб: 08:00-22:00,41.006531,28.955501
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, AKSARAY MAH. ABDULLAH CAVUS SK. MEHMET APT. NO:4 ICKAPI NO:2 FATIH/ISTANBUL",+90 (533) 1631060,пн-вс: 06:30-23:59,41.007617,28.949343
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. БУРСА, DUA CINARI MAH. VISNE CAD. NO:132 IC KAPI NO:Z1 YILDIRIM/BURSA",+90 (505) 4617375,пн-вс: 08:00-23:59,40.195676,29.100616
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. БУРСА, AHMETVEFIKPASA MAH. PTT SK. NO:4 KESTEL",+90 (224) 3730909,пн-вс: 08:00-23:00,40.199211,29.211162
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, 19 MAYIS MAH. HALASKARGAZI CAD. UNSAL CARSISI NO:172 IC KAPI NO:126 SISLI",+90 (543) 2485369,пн-вс: 08:00-23:00,41.058274,28.987567
ST01190,IST-PAY,"г. ХАТАЙ, Buyukdalyan Mah 2 Kume Evler Sk D Blok Antakya",+90 (530) 9005607,пн-вс: 08:00-23:30,36.220497,36.145512
ST01190,IST-PAY,"СТАМБУЛ, Mehmet Nesih Ozmen Mah Fatih Cad Palmiye Is Merkez",+90 (542) 4120036,пн-вс: 08:00-23:30,41.013504,28.883727
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, MEHMET NESIH OZMEN MAHALLESI SAVAS CADDESI NO:39/1 GUNGOREN",+90 (533) 4059404,пн-вс: 08:00-22:00,41.011086,28.889097
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, EVLIYA CELEBI MAH HATBOYU CAD A BLOK NO 8 TUZLA/ISTANBUL",+90 (216) 3950995,пн-вс: 08:00-23:00,40.840556,29.306389
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, TERAZIDERE MAH/ SEMT ESENLER CAD NO 123 ICKAPI NO B1 BAYRAMPASA",+90 (538) 6533024,пн-сб: 08:00-20:30,41.03309,28.89843
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, AKSARAY MAH SEMT GAZ MUSTAFA KEMAL PASA CD",+90 (532) 2323200,вс-сб: 08:30-20:00,41.009595,28.955425
ST01190,IST-PAY,"СТАМБУЛ, Yenidogan Mah 50 7 Sk No 11 Ic Kapi No 1",+90 (530) 3063406,пн-вс: 08:00-23:30,40.983521,28.895237
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, AZIZ MAHMUT HUDAYI MAH HAKIMIYETI MILLIYE CAD VEDAT KADRI KANCAL ALISVERIS VE IS MERKEZI NO 58 IC KAPI NO 57 USKUDAR/ISTANBUL",+90 (531) 6356793,пн-вс: 07:00-20:00,41.023023,29.015654
ST01190,IST-PAY,"СТАМБУЛ, Yesilken Mah Nazim Hikmet Blv Innovia Carsi No 46 A Ic Kapi No 1g",+90 (532) 2320090,пн-вс: 08:00-23:30,41.019767,28.655828
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, NISANCA MAH. TURKELI CAD. NO: 59 B FATIH",+90 (212) 5171770,вс-сб: 08:00-20:00,41.006214,28.959526
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, FERHATPASA MAH. YEDITEPE CAD. NO:32-B ATASEHIR-ISTANBUL",+90 (530) 1100520,пн-сб: 08:30-21:00,40.985983,29.1768
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. БУРСА, TUZPAZARI MAH. CUMHURIYET CAD. BIRLESIK ONUR ISHANI NO:138-E OSMANGAZI/BURSA",+90 (544) 6620099,пн-вс: 08:00-23:59,40.185573,29.065182
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, MERKEZ MAH. ABIDE-I HURRIYET CAD. ESER AO NO:135 B IC KAPI NO:16 SISLI/ISTANBUL",+90 (532) 6090473,пн-вс: 08:00-23:00,41.061846,28.987525
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"г. МУГЛА, CUMHURIYYET MAH. BELEDIYYE (CMH) CAD. NO:3 B IC HAPI NO:B FETHIYE",+90 (543) 7460042,пн-вс: 08:30-20:00,36.659246,29.126347
ST01125,Sender Odeme Hizmetleri Anonim Sirketi,"СТАМБУЛ, GOKALP MH 58 BULVAR CD YILDIRIM NO 44 B ZEYTINBURNU",+90 (535) 9667445,вс-сб: 09:00-19:00,40.869235,29.289302
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, DUDULLU OSB MAH. DES-121 SK. DES S7 BLOK NO:10 IC KAPI NO:2 UMRANIYE/ ISTANBUL",+90 (536) 4055868,пн-вс: 07:00-21:00,40.99805,29.184055
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, GUNESLI MAH. KIRAZLI CAD. NO 42-B BAGCILAR/ISTANBUL",+90 (532) 2563814,пн-вс: 08:00-23:00,41.032564,28.829312
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. БУРСА, ANADOLU MAH. KARLIDAG CAD. NO. 53 / B YILDIRIM BURSA",+90 (544) 4473582,пн-вс: 08:00-23:00,40.194221,29.092604
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. АНКАРА, CUMHURIYET MAH. SAKARYA CAD. NO:10 IC KAPI NO:14 CANKAYA/ ANKARA",+90 (553) 0592204,пн-вс: 08:00-22:00,39.921656,32.855116
ST01190,IST-PAY,"СТАМБУЛ, Katip Kasim Mah Aksaray Cad No 47 A",+90 (212) 5121208,пн-вс: 08:00-23:30,41.007142,28.953951
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, AKSARAY MAH. KUCUK LANGA CAD. NO:74-A FATIH/ISTANBUL",+90 (532) 5682999,пн-вс: 08:00-23:00,41.006969,28.947138
